iter	Logloss
427	0.2357045895
428	0.2351176441
429	0.2347932174
430	0.2344839611
431	0.233912925
432	0.2335962044
433	0.2332330534
434	0.2326076853
435	0.2321445755
436	0.2315068816
437	0.2310348307
438	0.2306536444
439	0.2304101946
440	0.2299810854
441	0.2296423962
442	0.2293895933
443	0.228888986
444	0.2284817751
445	0.2278012375
446	0.2273497581
447	0.2269416857
448	0.2266408544
449	0.2262626884
450	0.2256022861
451	0.2252632822
452	0.224744659
453	0.2243071699
454	0.223959037
455	0.2235263716
456	0.2232971739
457	0.2227225782
458	0.222320029
459	0.2218366139
460	0.2216682505
461	0.2211325534
462	0.220786225
463	0.2204657227
464	0.2198942293
465	0.2197611136
466	0.2195520863
467	0.2193706218
468	0.2190331571
469	0.2186779937
470	0.218337763
471	0.2178535249
472	0.2176110431
473	0.2172526888
474	0.2169894853
475	0.2167085687
476	0.2163261067
477	0.2160953965
478	0.2156626085
479	0.2152238556
480	0.2147470153
481	0.2144026474
482	0.2141593162
483	0.2138508147
484	0.2134321563
485	0.2128788931
486	0.212285537
487	0.2120237186
488	0.2114952012
489	0.2110598664
490	0.2107200246
491	0.2105216952
492	0.2100283666
493	0.2095804302
494	0.2091290137
495	0.2086654489
496	0.208348
497	0.2078703902
498	0.2074181838
499	0.2069470574
500	0.2067951051
501	0.2062847907
502	0.2061371568
503	0.2057901273
504	0.2054406043
505	0.2050707345
506	0.2047690642
507	0.2044211878
508	0.2041762802
509	0.2035355501
510	0.2030365656
511	0.2028721083
512	0.2022842523
513	0.2018934424
514	0.2013422579
515	0.2011150856
516	0.2008366414
517	0.2007764373
518	0.2006081393
519	0.2003186478
520	0.1999927326
521	0.1996298708
522	0.1991431767
523	0.1989621536
524	0.198564969
525	0.198161677
526	0.1979156226
527	0.1976217477
528	0.1974200018
529	0.1972379088
530	0.1969596537
531	0.1966263995
532	0.1962973855
533	0.1958531367
534	0.1955513492
535	0.1951058055
536	0.1948501788
537	0.1944640062
538	0.1942473085
539	0.1938944292
540	0.1935445657
541	0.1931345752
542	0.1930056206
543	0.1926232975
544	0.192452181
545	0.1921592473
546	0.1919239414
547	0.1915147219
548	0.191302398
549	0.1909802064
550	0.1907296089
551	0.1904006074
552	0.1901860761
553	0.1898086465
554	0.1894244122
555	0.1891660898
556	0.1888735588
557	0.1885038323
558	0.1881896638
559	0.1878670444
560	0.1876096229
561	0.1873049691
562	0.1870752222
563	0.1866466999
564	0.1863905488
565	0.1860140955
566	0.1858568512
567	0.1856095112
568	0.1852319235
569	0.1848663795
570	0.1846658633
571	0.184250017
572	0.1839366324
573	0.1836805995
574	0.1832830507
575	0.1829834374
576	0.1827704938
577	0.1825600587
578	0.1824110416
579	0.1820429988
580	0.1815535752
581	0.1811459036
582	0.1807170655
583	0.1804371152
584	0.1802321754
585	0.1798759385
586	0.1796745897
587	0.1791668638
588	0.1789137352
589	0.1787238675
590	0.1785026236
591	0.1781634732
592	0.1778879461
593	0.1775532096
594	0.1771672586
595	0.1769454234
596	0.1767041356
597	0.1765362051
598	0.1761873452
599	0.1758375072
600	0.1755525039
601	0.1753906642
602	0.1752125188
603	0.1749203934
604	0.1746857233
605	0.1744821508
606	0.1743002567
607	0.174172886
608	0.1738834101
609	0.173725998
610	0.173252475
611	0.1728176373
612	0.1726524886
613	0.1723643805
614	0.1720547177
615	0.1715947478
616	0.1713192817
617	0.1711507535
618	0.1708171181
619	0.1707001216
620	0.1703583213
621	0.1699624467
622	0.1697778385
623	0.1694949489
624	0.1691467077
625	0.1689100464
626	0.1687520145
627	0.1685910934
628	0.1682421268
629	0.1678599558
630	0.1675504997
631	0.1671023337
632	0.1667903001
633	0.1666466621
634	0.1662452055
635	0.1660550767
636	0.1658718459
637	0.1655583232
638	0.165327202
639	0.1651714541
640	0.1650749315
641	0.164809032
642	0.1645228582
643	0.164271578
644	0.1639544653
645	0.1637438825
646	0.1635799455
647	0.1632685773
648	0.1630316983
649	0.1627414169
650	0.1624918265
651	0.1623133417
652	0.1620198895
653	0.1618430268
654	0.1614921421
655	0.1612699176
656	0.1610832738
657	0.1608662517
658	0.160671625
659	0.1604583081
660	0.1603089066
661	0.16002621
662	0.1597275997
663	0.1595635517
664	0.1593031422
665	0.1589682753
666	0.1587533734
667	0.1584881641
668	0.1583073818
669	0.157993309
670	0.1578328504
671	0.1575305017
672	0.1573525684
673	0.1571962195
674	0.1570720582
675	0.1567858082
676	0.1564812027
677	0.156278776
678	0.1561410569
679	0.1557804124
680	0.1555399448
681	0.1552260414
682	0.1549903417
683	0.1546868644
684	0.1543269551
685	0.1540921694
686	0.153779508
687	0.1536452609
688	0.153494874
689	0.1533267842
690	0.1531207762
691	0.1529047732
692	0.1527225978
693	0.1525589657
694	0.1522738994
695	0.152130485
696	0.1518375905
697	0.1516780748
698	0.1515016175
699	0.1511524866
700	0.1510196914
701	0.1506434642
702	0.1503510589
703	0.1501069851
704	0.1499519158
705	0.1497347837
706	0.1496547417
707	0.1494203432
708	0.1491844785
709	0.1488551144
710	0.1486436214
711	0.1484935613
712	0.1483013222
713	0.1478814158
714	0.1475275655
715	0.1474113018
716	0.1471822394
717	0.1470458048
718	0.1469421976
719	0.1466704759
720	0.1463936208
721	0.146014695
722	0.1457744201
723	0.1455493382
724	0.1454680167
725	0.1453581343
726	0.14524656
727	0.1450645056
728	0.1448723493
729	0.1446252879
730	0.1445198433
731	0.1442333033
732	0.1439489957
733	0.1437122852
734	0.1435278439
735	0.1433599963
736	0.1431738164
737	0.1429151449
738	0.1428056975
739	0.142608954
740	0.142459429
741	0.1421384095
742	0.14204889
743	0.1418272951
744	0.1416830706
745	0.1413689266
746	0.141261376
747	0.1410683575
748	0.1409021112
749	0.1407071685
750	0.140510442
751	0.1403343555
752	0.1401234938
753	0.139940468
754	0.1398290037
755	0.1396706935
756	0.1395323297
757	0.1392318092
758	0.1390429663
759	0.1388515884
760	0.138702539
761	0.1385846801
762	0.1384928834
763	0.1383572697
764	0.1382418586
765	0.1379939162
766	0.1378268354
767	0.1376417299
768	0.1373830759
769	0.137271113
770	0.1368940436
771	0.1367120205
772	0.1365791595
773	0.1364379575
774	0.1363466686
775	0.1361666118
776	0.1360289394
777	0.1358018386
778	0.1356495896
779	0.1353550782
780	0.1351982222
781	0.1350740442
782	0.1348612993
783	0.1346428979
784	0.134485739
785	0.1342185718
786	0.134029042
787	0.1339034947
788	0.1338560502
789	0.1336575866
790	0.1333731293
791	0.1332476591
792	0.1330488765
793	0.1328989659
794	0.1327598344
795	0.1325563016
796	0.1323783308
797	0.1321871119
798	0.1319673175
799	0.1318799759
800	0.1315880209
801	0.1314095694
802	0.1312198481
803	0.131044472
804	0.1308700836
805	0.1306347438
806	0.1303517296
807	0.1301560114
808	0.1299255851
809	0.1297180903
810	0.1295318584
811	0.1292719393
812	0.1291895929
813	0.1290363048
814	0.1289248602
815	0.1287461564
816	0.1285536113
817	0.1283620335
818	0.1282120805
819	0.1280868685
820	0.1278923019
821	0.1276747726
822	0.1275746744
823	0.1273528284
824	0.1270791943
825	0.1269321633
826	0.1267141227
827	0.1264903387
828	0.1263586707
829	0.1260941766
830	0.1258900243
831	0.1257187616
832	0.125654434
833	0.1254640306
834	0.1253305223
835	0.1251282719
836	0.1249846617
837	0.1246985339
838	0.1245551198
839	0.1242978503
840	0.1241193496
841	0.1240256936
842	0.1238829946
843	0.1237171264
844	0.1234536357
845	0.1233973703
846	0.1232679753
847	0.1231393895
848	0.1230478324
849	0.1228745955
850	0.122767916
851	0.1226213109
852	0.1225754999
853	0.1223137152
854	0.1221368674
855	0.1219154552
856	0.1216981152
857	0.121564918
858	0.1214012907
859	0.1212035183
860	0.1210473854
861	0.1208827494
862	0.1207416106
863	0.1205844909
864	0.1204989625
865	0.1203481133
866	0.1202384021
867	0.120099002
868	0.1199003209
869	0.119792771
870	0.1196515784
871	0.1194201216
872	0.1192475547
873	0.1191176536
874	0.1189108604
875	0.1187393951
876	0.1184720048
877	0.1182093843
878	0.1180219296
879	0.11792618
880	0.1177248128
881	0.1175557049
882	0.117368525
883	0.1172908003
884	0.1171624375
885	0.1168910444
886	0.1167243949
887	0.1165326078
888	0.1163038074
889	0.1160752261
890	0.1158904223
891	0.1157435654
892	0.1156036424
893	0.1153314232
894	0.1150963371
895	0.1150161835
896	0.1148583348
897	0.1145467985
898	0.1143581703
899	0.1142242833
900	0.1141384127
901	0.1140670447
902	0.1138590958
903	0.1137817253
904	0.1135940085
905	0.11342997
906	0.1131469046
907	0.1130540406
908	0.1129604628
909	0.112813271
910	0.1126707748
911	0.1125825222
912	0.1123921952
913	0.1122433423
914	0.1120339533
915	0.1119449015
916	0.1118550492
917	0.1117352999
918	0.1116257599
919	0.1114593543
920	0.111257426
921	0.1111297334
922	0.1110440528
923	0.110900882
924	0.1107926261
925	0.1105916761
926	0.1104506904
927	0.1102727748
928	0.1102354551
929	0.1101393243
930	0.1099321449
931	0.1097187103
932	0.1095725343
933	0.1093210641
934	0.1091814465
935	0.1090815241
936	0.1089489155
937	0.1088553385
938	0.1087283944
939	0.1085037937
940	0.1084098003
941	0.1083356808
942	0.1082185163
943	0.1081569004
944	0.108037695
945	0.1079619126
946	0.1078171583
947	0.1076640756
948	0.1074945493
949	0.107328716
950	0.1071868045
951	0.1070602637
952	0.1069559542
953	0.1067911667
954	0.1066426628
955	0.1064778636
956	0.1063730096
957	0.1062318539
958	0.1060565961
959	0.1059542378
960	0.1057717113
961	0.1056921786
962	0.1055922338
963	0.105486334
964	0.1053043541
965	0.1052065826
966	0.1050512289
967	0.1049220102
968	0.1047781435
969	0.1046809454
970	0.1045844715
971	0.1044519806
972	0.1043611512
973	0.1041599492
974	0.1040958869
975	0.103932297
976	0.1037487151
977	0.1035450332
978	0.1034586871
979	0.103332069
980	0.1031787933
981	0.1030335711
982	0.1029511009
983	0.1027865577
984	0.1027151634
985	0.1026083206
986	0.1024537963
987	0.102360082
988	0.1022121449
989	0.1021355771
990	0.1019877744
991	0.10188596
992	0.10178686
993	0.1016762607
994	0.1016351632
995	0.1015302113
996	0.1013332025
997	0.1011627049
998	0.101007113
999	0.1009047615
