iter	Passed	Remaining
419	2476	3420
420	2482	3414
421	2488	3407
422	2493	3401
423	2499	3395
424	2504	3388
425	2510	3382
426	2515	3376
427	2521	3369
428	2527	3363
429	2534	3360
430	2541	3354
431	2546	3348
432	2553	3343
433	2558	3336
434	2564	3330
435	2570	3325
436	2576	3319
437	2582	3313
438	2587	3306
439	2596	3304
440	2603	3300
441	2610	3296
442	2618	3292
443	2625	3288
444	2633	3284
445	2641	3280
446	2648	3276
447	2655	3272
448	2662	3267
449	2670	3263
450	2677	3259
451	2685	3255
452	2692	3251
453	2699	3246
454	2706	3242
455	2714	3237
456	2721	3233
457	2729	3229
458	2734	3223
459	2740	3217
460	2746	3211
461	2752	3205
462	2757	3198
463	2763	3192
464	2769	3185
465	2774	3179
466	2780	3173
467	2786	3167
468	2791	3161
469	2797	3154
470	2802	3148
471	2808	3141
472	2814	3135
473	2820	3129
474	2825	3123
475	2831	3116
476	2837	3110
477	2842	3104
478	2848	3097
479	2853	3091
480	2859	3085
481	2865	3079
482	2871	3073
483	2876	3067
484	2882	3060
485	2888	3054
486	2893	3048
487	2899	3042
488	2905	3036
489	2911	3030
490	2916	3023
491	2922	3017
492	2928	3011
493	2933	3004
494	2939	2998
495	2944	2991
496	2950	2985
497	2955	2979
498	2961	2972
499	2966	2966
500	2972	2960
501	2978	2954
502	2983	2948
503	2989	2942
504	2995	2935
505	3000	2929
506	3006	2923
507	3012	2917
508	3017	2911
509	3023	2905
510	3029	2898
511	3034	2892
512	3040	2886
513	3046	2880
514	3052	2874
515	3058	2868
516	3064	2862
517	3067	2854
518	3073	2848
519	3079	2842
520	3085	2836
521	3090	2830
522	3096	2823
523	3101	2817
524	3107	2811
525	3113	2805
526	3118	2799
527	3124	2792
528	3129	2786
529	3135	2780
530	3141	2774
531	3146	2768
532	3152	2762
533	3157	2755
534	3163	2749
535	3168	2743
536	3174	2737
537	3180	2730
538	3185	2724
539	3191	2718
540	3196	2712
541	3202	2705
542	3207	2699
543	3213	2693
544	3218	2687
545	3224	2681
546	3230	2675
547	3235	2668
548	3240	2662
549	3246	2656
550	3252	2650
551	3257	2644
552	3263	2637
553	3269	2631
554	3274	2625
555	3280	2619
556	3286	2613
557	3291	2607
558	3297	2601
559	3303	2595
560	3308	2589
561	3314	2583
562	3319	2576
563	3325	2570
564	3331	2564
565	3337	2558
566	3343	2552
567	3348	2546
568	3354	2540
569	3360	2535
570	3366	2529
571	3372	2523
572	3379	2518
573	3384	2512
574	3390	2506
575	3396	2500
576	3402	2494
577	3408	2488
578	3413	2482
579	3419	2476
580	3425	2470
581	3430	2464
582	3438	2459
583	3444	2453
584	3449	2447
585	3455	2441
586	3461	2435
587	3466	2429
588	3472	2422
589	3477	2416
590	3483	2410
591	3489	2405
592	3495	2398
593	3500	2392
594	3505	2386
595	3511	2380
596	3517	2374
597	3522	2367
598	3528	2361
599	3533	2355
600	3538	2349
601	3544	2343
602	3550	2337
603	3556	2331
604	3562	2325
605	3567	2319
606	3572	2313
607	3578	2306
608	3583	2300
609	3588	2294
610	3594	2288
611	3599	2282
612	3605	2276
613	3610	2270
614	3616	2263
615	3621	2257
616	3627	2251
617	3633	2245
618	3638	2239
619	3644	2233
620	3650	2228
621	3657	2222
622	3662	2216
623	3668	2210
624	3673	2204
625	3679	2198
626	3684	2192
627	3690	2186
628	3696	2180
629	3702	2174
630	3708	2168
631	3713	2162
632	3719	2156
633	3724	2150
634	3730	2144
635	3735	2138
636	3741	2132
637	3747	2126
638	3752	2120
639	3758	2114
640	3764	2108
641	3770	2102
642	3776	2096
643	3782	2090
644	3787	2084
645	3793	2078
646	3798	2072
647	3804	2066
648	3810	2060
649	3815	2054
650	3821	2048
651	3827	2042
652	3836	2038
653	3844	2033
654	3852	2028
655	3859	2023
656	3866	2018
657	3873	2013
658	3880	2008
659	3888	2002
660	3894	1997
661	3901	1991
662	3908	1986
663	3914	1981
664	3921	1975
665	3927	1969
666	3934	1964
667	3941	1958
668	3947	1953
669	3954	1947
670	3961	1942
671	3968	1937
672	3974	1931
673	3980	1925
674	3986	1919
675	3992	1913
676	3997	1907
677	4003	1901
678	4008	1895
679	4014	1889
680	4019	1883
681	4025	1877
682	4031	1871
683	4037	1865
684	4042	1858
685	4047	1852
686	4053	1846
687	4059	1840
688	4064	1834
689	4070	1828
690	4076	1822
691	4082	1817
692	4088	1811
693	4094	1805
694	4099	1799
695	4105	1793
696	4111	1787
697	4116	1781
698	4122	1775
699	4128	1769
700	4133	1763
701	4139	1757
702	4144	1750
703	4150	1744
704	4156	1739
705	4161	1733
706	4167	1727
707	4173	1721
708	4178	1715
709	4184	1709
710	4189	1702
711	4195	1696
712	4200	1690
713	4205	1684
714	4211	1678
715	4217	1672
716	4224	1667
717	4229	1661
718	4235	1655
719	4241	1649
720	4247	1643
721	4252	1637
722	4258	1631
723	4264	1625
724	4269	1619
725	4275	1613
726	4281	1607
727	4287	1602
728	4293	1596
729	4298	1589
730	4304	1583
731	4309	1577
732	4315	1571
733	4321	1565
734	4326	1559
735	4332	1553
736	4337	1548
737	4343	1542
738	4349	1536
739	4354	1530
740	4360	1523
741	4365	1517
742	4371	1512
743	4376	1506
744	4382	1500
745	4387	1494
746	4393	1487
747	4399	1482
748	4405	1476
749	4410	1470
750	4416	1464
751	4422	1458
752	4427	1452
753	4433	1446
754	4438	1440
755	4444	1434
756	4449	1428
757	4455	1422
758	4460	1416
759	4466	1410
760	4471	1404
761	4477	1398
762	4483	1392
763	4489	1386
764	4495	1380
765	4500	1374
766	4506	1369
767	4512	1363
768	4518	1357
769	4524	1351
770	4529	1345
771	4535	1339
772	4541	1333
773	4546	1327
774	4552	1321
775	4558	1315
776	4563	1309
777	4569	1303
778	4575	1297
779	4580	1291
780	4586	1286
781	4592	1280
782	4598	1274
783	4603	1268
784	4610	1262
785	4616	1256
786	4622	1250
787	4627	1244
788	4633	1239
789	4638	1233
790	4644	1227
791	4649	1221
792	4655	1215
793	4661	1209
794	4667	1203
795	4672	1197
796	4678	1191
797	4684	1185
798	4690	1179
799	4695	1173
800	4701	1167
801	4706	1162
802	4712	1156
803	4718	1150
804	4724	1144
805	4729	1138
806	4735	1132
807	4740	1126
808	4746	1120
809	4752	1114
810	4757	1108
811	4763	1102
812	4769	1096
813	4774	1091
814	4780	1085
815	4785	1079
816	4791	1073
817	4796	1067
818	4802	1061
819	4807	1055
820	4813	1049
821	4819	1043
822	4824	1037
823	4830	1031
824	4835	1025
825	4841	1019
826	4846	1013
827	4852	1007
828	4857	1002
829	4863	996
830	4869	990
831	4875	984
832	4881	978
833	4886	972
834	4892	966
835	4897	960
836	4903	954
837	4908	948
838	4914	942
839	4919	937
840	4925	931
841	4930	925
842	4936	919
843	4942	913
844	4947	907
845	4952	901
846	4958	895
847	4964	889
848	4969	883
849	4975	877
850	4980	872
851	4986	866
852	4991	860
853	4996	854
854	5002	848
855	5008	842
856	5013	836
857	5019	830
858	5025	824
859	5030	818
860	5035	812
861	5041	807
862	5047	801
863	5052	795
864	5057	789
865	5063	783
866	5068	777
867	5074	771
868	5079	765
869	5085	759
870	5090	753
871	5096	748
872	5102	742
873	5108	736
874	5114	730
875	5120	724
876	5125	718
877	5131	713
878	5136	707
879	5142	701
880	5147	695
881	5153	689
882	5159	683
883	5164	677
884	5170	671
885	5175	665
886	5181	660
887	5186	654
888	5191	648
889	5197	642
890	5203	636
891	5208	630
892	5214	624
893	5220	618
894	5225	613
895	5231	607
896	5236	601
897	5242	595
898	5248	589
899	5253	583
900	5259	577
901	5264	571
902	5270	566
903	5275	560
904	5281	554
905	5286	548
906	5291	542
907	5297	536
908	5302	530
909	5308	524
910	5313	519
911	5319	513
912	5325	507
913	5330	501
914	5335	495
915	5341	489
916	5347	483
917	5352	478
918	5358	472
919	5363	466
920	5369	460
921	5374	454
922	5379	448
923	5385	442
924	5391	437
925	5396	431
926	5401	425
927	5407	419
928	5412	413
929	5418	407
930	5424	401
931	5429	396
932	5434	390
933	5440	384
934	5445	378
935	5451	372
936	5457	366
937	5462	361
938	5468	355
939	5473	349
940	5479	343
941	5484	337
942	5490	331
943	5495	326
944	5501	320
945	5507	314
946	5512	308
947	5518	302
948	5523	296
949	5529	291
950	5534	285
951	5540	279
952	5545	273
953	5551	267
954	5557	261
955	5562	256
956	5568	250
957	5573	244
958	5579	238
959	5584	232
960	5590	226
961	5595	221
962	5601	215
963	5607	209
964	5613	203
965	5619	197
966	5624	191
967	5630	186
968	5636	180
969	5641	174
970	5647	168
971	5653	162
972	5658	157
973	5665	151
974	5670	145
975	5676	139
976	5682	133
977	5687	127
978	5693	122
979	5699	116
980	5704	110
981	5710	104
982	5716	98
983	5721	93
984	5727	87
985	5732	81
986	5738	75
987	5743	69
988	5751	63
989	5760	58
990	5766	52
991	5772	46
992	5778	40
993	5784	34
994	5791	29
995	5798	23
996	5804	17
997	5811	11
998	5817	5
999	5823	0
