iter	Logloss
167	0.3186097828
168	0.3178457788
169	0.3171038972
170	0.3166360103
171	0.3158264472
172	0.3150866985
173	0.3144995958
174	0.3139341614
175	0.3133861327
176	0.3122198856
177	0.3113792894
178	0.3102680063
179	0.3095073837
180	0.3090475755
181	0.3081386976
182	0.3075054665
183	0.3069185613
184	0.3061155616
185	0.3053295219
186	0.3050070624
187	0.3042302706
188	0.3033698665
189	0.3026971353
190	0.3019853397
191	0.3014461169
192	0.3008015714
193	0.2998180597
194	0.2986409227
195	0.2978379144
196	0.2969000472
197	0.2964288579
198	0.2957261261
199	0.2951232019
200	0.2945982672
201	0.2942269403
202	0.2939547259
203	0.2935023643
204	0.2929505537
205	0.2925173282
206	0.2919418027
207	0.2911132703
208	0.2904043369
209	0.2898303819
210	0.2892134844
211	0.2885320968
212	0.2877229989
213	0.2869354403
214	0.2862294893
215	0.2857126533
216	0.2850950044
217	0.2846127694
218	0.2842282374
219	0.2833779064
220	0.2827451107
221	0.2821414242
222	0.2815947143
223	0.2809893549
224	0.2802624373
225	0.2798117842
226	0.2791753841
227	0.2783298874
228	0.2779421358
229	0.2773859584
230	0.2769035259
231	0.2763548808
232	0.2757104486
233	0.2751670554
234	0.2745715874
235	0.2740936318
236	0.2734539937
237	0.2729779365
238	0.272690706
239	0.272240305
240	0.2717449491
241	0.2714677467
242	0.2709136178
243	0.2704199251
244	0.2699297163
245	0.2692479526
246	0.268636266
247	0.2682911037
248	0.2676772421
249	0.2671195496
250	0.2664613592
251	0.2659871135
252	0.2655297504
253	0.2650589273
254	0.264463231
255	0.2637776931
256	0.263303181
257	0.2628148207
258	0.2622122245
259	0.2616051945
260	0.2611620148
261	0.2605028921
262	0.2601180865
263	0.2597223716
264	0.2592842961
265	0.2588802578
266	0.2584894284
267	0.2575710542
268	0.2570395065
269	0.2564531229
270	0.2560387438
271	0.2554441753
272	0.2550227094
273	0.2546402288
274	0.2541579737
275	0.2535357399
276	0.2530121959
277	0.2525620763
278	0.2519354648
279	0.25140253
280	0.2509661374
281	0.2504710965
282	0.2501508652
283	0.2496115598
284	0.2492090225
285	0.2488059037
286	0.2481649423
287	0.2476330118
288	0.2471612033
289	0.2466184583
290	0.2460759009
291	0.245797289
292	0.2454945586
293	0.2451396168
294	0.2446525771
295	0.2440796442
296	0.2437505892
297	0.2432509282
298	0.2428850931
299	0.2423826864
300	0.2419444786
301	0.2413686264
302	0.2410726216
303	0.2405829542
304	0.2402489411
305	0.2399924181
306	0.2394158041
307	0.2389356088
308	0.2385958228
309	0.238155085
310	0.2376755628
311	0.237250058
312	0.236910155
313	0.2364506705
314	0.2360126153
315	0.2355490347
316	0.2350647895
317	0.2345743693
318	0.2341747865
319	0.233869274
320	0.233377502
321	0.2329113481
322	0.2326207963
323	0.2319893023
324	0.2315716706
325	0.2310887087
326	0.2306623255
327	0.2301831155
328	0.2297611482
329	0.2294120695
330	0.229124074
331	0.2286298259
332	0.2282531358
333	0.2277205533
334	0.2272628403
335	0.2268428335
336	0.2263075913
337	0.225917455
338	0.2254722901
339	0.2250747186
340	0.224559825
341	0.2239000528
342	0.2235234572
343	0.2231622466
344	0.2225819528
345	0.2221966385
346	0.2218091451
347	0.2214332767
348	0.2210111951
349	0.2206184267
350	0.2201935935
351	0.2199909092
352	0.2196705613
353	0.2193796366
354	0.2188828505
355	0.218522244
356	0.2180297624
357	0.2177177968
358	0.2174527287
359	0.2170903682
360	0.2167599875
361	0.2163189927
362	0.2160146315
363	0.215390827
364	0.2150532409
365	0.2146235673
366	0.2142265683
367	0.2137795865
368	0.2134882004
369	0.2130291606
370	0.2125374831
371	0.2122015164
372	0.2118121086
373	0.2114683492
374	0.2110867233
375	0.2107174615
376	0.2103734444
377	0.2099424829
378	0.2095889035
379	0.2092157508
380	0.2087934035
381	0.2083871479
382	0.2079709898
383	0.207537711
384	0.2071771208
385	0.2067392928
386	0.2064072208
387	0.2060097
388	0.2056576498
389	0.2052875284
390	0.2049279968
391	0.2046508867
392	0.2041098673
393	0.2036808446
394	0.2032245926
395	0.2028486585
396	0.2025528246
397	0.20225023
398	0.2018350631
399	0.2014495543
400	0.2011175454
401	0.2007125103
402	0.2002662828
403	0.1999688138
404	0.1996746106
405	0.1994764301
406	0.1991003271
407	0.1987892496
408	0.1984493922
409	0.1980870741
410	0.1977689303
411	0.1973547559
412	0.1970599088
413	0.196704875
414	0.1963450301
415	0.1960711893
416	0.1957219297
417	0.1955013216
418	0.1951909994
419	0.1947570022
420	0.1945532636
421	0.1941626274
422	0.1938864542
423	0.1936295402
424	0.1932815996
425	0.1928683033
426	0.1925944646
427	0.192177301
428	0.191957489
429	0.1916379353
430	0.1913130125
431	0.1909896075
432	0.1904583878
433	0.1901039166
434	0.1898095232
435	0.1895528034
436	0.1892080526
437	0.1888265641
438	0.1885781553
439	0.1881910573
440	0.1877377587
441	0.1874770432
442	0.1871372734
443	0.1868388172
444	0.1865934396
445	0.1862817482
446	0.1860801235
447	0.185619641
448	0.1854486054
449	0.185043326
450	0.1846250326
451	0.1841911304
452	0.1838716695
453	0.1835498834
454	0.1832222262
455	0.1827310453
456	0.1824693224
457	0.1820926116
458	0.1816926904
459	0.1815491724
460	0.181273284
461	0.1811233246
462	0.1808660705
463	0.1805843183
464	0.1803074559
465	0.1798764389
466	0.1795743548
467	0.1793028912
468	0.1790240724
469	0.1787654227
470	0.178484454
471	0.1782996723
472	0.177964415
473	0.1776541516
474	0.1774040401
475	0.1771401887
476	0.1768578049
477	0.1766110442
478	0.1761713974
479	0.1758718067
480	0.1755228554
481	0.1752359426
482	0.1749544048
483	0.1746993766
484	0.1745299857
485	0.1741864214
486	0.1737878953
487	0.1734982197
488	0.1731885554
489	0.172893149
490	0.1726699227
491	0.1723866945
492	0.1721998966
493	0.1718815826
494	0.1715652299
495	0.1714015401
496	0.171265847
497	0.1710474984
498	0.1707464057
499	0.1704419624
500	0.170242867
501	0.1700098429
502	0.1696560886
503	0.1694186082
504	0.1692448759
505	0.1688651343
506	0.1683700602
507	0.168031848
508	0.1678223386
509	0.1674884842
510	0.167234061
511	0.1670723371
512	0.1667895165
513	0.1665291087
514	0.1662564118
515	0.1659228734
516	0.1655585149
517	0.1653273596
518	0.1651277677
519	0.1647169233
520	0.1644275135
521	0.16419396
522	0.1639195347
523	0.1637479362
524	0.1635547428
525	0.1632585233
526	0.1629910875
527	0.1627425625
528	0.162507901
529	0.1622351207
530	0.1620468946
531	0.1618536789
532	0.1615598643
533	0.161344023
534	0.1610591393
535	0.160818462
536	0.1605686506
537	0.1602837
538	0.1600525501
539	0.1597792172
540	0.1593965092
541	0.1591421001
542	0.1587748765
543	0.1584359767
544	0.1583132617
545	0.1579954108
546	0.1577236271
547	0.1573869086
548	0.1571807925
549	0.1568932236
550	0.1566223468
551	0.156343196
552	0.15615062
553	0.1557842343
554	0.1554977376
555	0.1551862027
556	0.1548964674
557	0.1545817666
558	0.1543322479
559	0.1540897943
560	0.1537879353
561	0.1535483093
562	0.153240286
563	0.1529569327
564	0.152721004
565	0.1524121234
566	0.1521089905
567	0.1518623742
568	0.1515879481
569	0.1513146926
570	0.1510134528
571	0.1508291948
572	0.150579227
573	0.1502593811
574	0.1499326104
575	0.1497275912
576	0.1494741041
577	0.1492085453
578	0.1489690049
579	0.1486620866
580	0.1484056707
581	0.1480577837
582	0.147804305
583	0.1476006976
584	0.147440518
585	0.1472105394
586	0.1469575977
587	0.1466873281
588	0.1464638263
589	0.1461156399
590	0.1458636681
591	0.1455905259
592	0.1453447223
593	0.1451623952
594	0.1448905016
595	0.1446632321
596	0.1443480644
597	0.1440525944
598	0.1438244111
599	0.1435789069
600	0.143368717
601	0.1431258859
602	0.1428099363
603	0.1425497512
604	0.1423545718
605	0.1421832107
606	0.1420353954
607	0.1417616258
608	0.1415311756
609	0.1413220958
610	0.1410799264
611	0.1409451096
612	0.1407181353
613	0.1404600816
614	0.140236043
615	0.1399967929
616	0.1397432447
617	0.1395227401
618	0.1392881607
619	0.138991843
620	0.1387004441
621	0.1385015605
622	0.1381898122
623	0.1379829799
624	0.1378058725
625	0.1375950174
626	0.1373299228
627	0.1372267122
628	0.1371301185
629	0.1367624108
630	0.1365983963
631	0.1364172812
632	0.1362787964
633	0.1360312592
634	0.1359067451
635	0.135529326
636	0.1352905697
637	0.1350840814
638	0.1349016375
639	0.1346473605
640	0.1344684983
641	0.1342564396
642	0.134057971
643	0.1338891078
644	0.1337074528
645	0.1335085454
646	0.1333394491
647	0.133243698
648	0.1331687357
649	0.1328861259
650	0.1327073236
651	0.1324809038
652	0.1322286263
653	0.1320539227
654	0.1317646509
655	0.1315412861
656	0.131347938
657	0.1311820172
658	0.1309748194
659	0.1307455969
660	0.1304939673
661	0.1302792544
662	0.1301055287
663	0.1298194515
664	0.1295902235
665	0.1293813148
666	0.1292106524
667	0.128991318
668	0.128894574
669	0.128693241
670	0.1284752527
671	0.1283658417
672	0.1282116799
673	0.1280127062
674	0.1278756776
675	0.1276776427
676	0.1274708757
677	0.1272439085
678	0.1270139595
679	0.126769138
680	0.1265464392
681	0.1262875218
682	0.1261046312
683	0.1258800631
684	0.1257165022
685	0.1255123833
686	0.125242084
687	0.1249991098
688	0.1248815477
689	0.1246699644
690	0.1244910072
691	0.1242742546
692	0.1239565498
693	0.1236858208
694	0.1235761882
695	0.123436037
696	0.1233239759
697	0.1231267828
698	0.1229164666
699	0.1227696699
700	0.1225867702
701	0.122392777
702	0.1222279606
703	0.1219503862
704	0.1217182883
705	0.1215392242
706	0.1214006552
707	0.1211896308
708	0.1210275594
709	0.1207457658
710	0.120565965
711	0.1203849381
712	0.1201479834
713	0.1199158958
714	0.1197307167
715	0.1194944344
716	0.1193502349
717	0.1191776433
718	0.1190394578
719	0.1188772998
720	0.1186507057
721	0.1184247817
722	0.1182980276
723	0.1180678707
724	0.1178338447
725	0.1175575375
726	0.1174656042
727	0.1173207529
728	0.1171874616
729	0.1170466261
730	0.1168078356
731	0.1165594993
732	0.1163895162
733	0.1162565814
734	0.1160833405
735	0.1159702842
736	0.1157642281
737	0.1155874314
738	0.1154668841
739	0.1153483929
740	0.1151592087
741	0.115044833
742	0.1148842235
743	0.1146655747
744	0.1145592111
745	0.1143955465
746	0.1142602574
747	0.1141455085
748	0.1139110689
749	0.1137742828
750	0.1136279636
751	0.1133966632
752	0.1132136048
753	0.1130446994
754	0.1129324454
755	0.1128008455
756	0.1126118817
757	0.1124446821
758	0.1121848134
759	0.112000828
760	0.1117770106
761	0.1115879971
762	0.1114729006
763	0.1112528699
764	0.1110664282
765	0.1109518016
766	0.110700652
767	0.1104384845
768	0.1102892627
769	0.110022855
770	0.1098637199
771	0.1097335608
772	0.1095649047
773	0.1093584683
774	0.1091947409
775	0.1090283012
776	0.1087445778
777	0.1085941424
778	0.1084239712
779	0.1081296184
780	0.1079652582
781	0.1078738927
782	0.1077076432
783	0.1074895323
784	0.107277282
785	0.1071579375
786	0.1069331264
787	0.106707657
788	0.1066052281
789	0.1063707403
790	0.1062561958
791	0.1061453904
792	0.1059950442
793	0.1058008208
794	0.1055926175
795	0.1054134316
796	0.105302011
797	0.1052830478
798	0.1051005305
799	0.1050315259
800	0.1048147617
801	0.104546784
802	0.1043989186
803	0.1041572278
804	0.1039811464
805	0.1038095168
806	0.1036184423
807	0.1034553116
808	0.1033251038
809	0.1032072484
810	0.1030437428
811	0.1028388614
812	0.1026809063
813	0.1025498959
814	0.1023110762
815	0.1022002565
816	0.1020050596
817	0.1019177439
818	0.101780705
819	0.1016207277
820	0.1014493998
821	0.1012907327
822	0.1011403999
823	0.1008892275
824	0.1006741441
825	0.100579811
826	0.1004578814
827	0.1003106925
828	0.1002269679
829	0.1000634975
830	0.09992910123
831	0.09985865032
832	0.09976296777
833	0.09963528394
834	0.09944655804
835	0.09923388353
836	0.09920412055
837	0.09912949553
838	0.09899410521
839	0.09884280905
840	0.0986443327
841	0.09850222772
842	0.09836721163
843	0.09813734054
844	0.0979494578
845	0.0978915039
846	0.09782925905
847	0.09765446483
848	0.09759241372
849	0.09750118521
850	0.09739749981
851	0.09719201048
852	0.09702718792
853	0.09684804858
854	0.09671287651
855	0.09656289007
856	0.09650263502
857	0.09635055006
858	0.09617249428
859	0.0961039691
860	0.0959263615
861	0.09577805367
862	0.09561282643
863	0.09545168889
864	0.09527845485
865	0.09508697943
866	0.09496745917
867	0.09487307447
868	0.09470409521
869	0.09445540031
870	0.09426051111
871	0.09411841759
872	0.09400834867
873	0.09382302132
874	0.09365784489
875	0.09346787115
876	0.09331716708
877	0.0931190365
878	0.09298636308
879	0.09293052608
880	0.09277742973
881	0.09253711072
882	0.09235145362
883	0.09211178067
884	0.09198847201
885	0.09184636524
886	0.09165664909
887	0.0914786805
888	0.09134469617
889	0.09119038795
890	0.09110412115
891	0.09094805366
892	0.09079061634
893	0.0906346896
894	0.09049998053
895	0.0902999687
896	0.0901575988
897	0.09004717877
898	0.08992265963
899	0.08970870505
900	0.08959127066
901	0.08943056546
902	0.08930494833
903	0.08914138448
904	0.08897062004
905	0.08881466503
906	0.08863312846
907	0.08842663682
908	0.08822782716
909	0.08803528004
910	0.08790105512
911	0.08770872784
912	0.08757944249
913	0.08747373212
914	0.08734916455
915	0.08718862522
916	0.08706014943
917	0.08694757257
918	0.0867755761
919	0.08673574834
920	0.08661571031
921	0.08647843241
922	0.08637191209
923	0.08626971692
924	0.08625784857
925	0.08615040008
926	0.08607328531
927	0.08596877316
928	0.08591571198
929	0.08580901512
930	0.08573176552
931	0.0855622169
932	0.08545194079
933	0.08532990449
934	0.08522882272
935	0.0850699282
936	0.0849126263
937	0.08476913074
938	0.08457726744
939	0.08445560141
940	0.08430336739
941	0.0842429524
942	0.08406811765
943	0.08395768121
944	0.08378731117
945	0.08368561201
946	0.08357916048
947	0.08341146583
948	0.08328915888
949	0.08312097414
950	0.08296313828
951	0.08282548001
952	0.08267086161
953	0.08248474191
954	0.08231426827
955	0.08225454442
956	0.08210617591
957	0.08197157616
958	0.08180474326
959	0.08168684804
960	0.08154544348
961	0.08149058012
962	0.08133702927
963	0.0811858881
964	0.08110286565
965	0.08097986281
966	0.08088958006
967	0.08071413661
968	0.08062719132
969	0.08056260401
970	0.08044240981
971	0.0803256191
972	0.08022401206
973	0.0800785967
974	0.07993169863
975	0.07978602863
976	0.07967179055
977	0.0795531008
978	0.07943827003
979	0.07937707257
980	0.07927547225
981	0.07912756713
982	0.07901004614
983	0.07896442832
984	0.07882655122
985	0.07869408459
986	0.07856761322
987	0.07836980784
988	0.07823179591
989	0.07803141043
990	0.07787729357
991	0.07777221839
992	0.07763666834
993	0.07760039985
994	0.07757631898
995	0.07754015745
996	0.07741490802
997	0.07727387869
998	0.07715099744
999	0.07701802748
